times,flux,flux_err
3.244925519064547188e+03,9.983193278312683105e-01,8.885180945987940010e-04
3.244927833875548004e+03,1.000675559043884277e+00,8.885180945987940010e-04
3.244930148686082248e+03,9.990248680114746094e-01,8.885180945987940010e-04
3.244932463497082608e+03,9.990997314453125000e-01,8.885180945987940010e-04
3.244934778308082514e+03,9.991164207458496094e-01,8.885180945987940010e-04
3.244937093119084238e+03,1.000170946121215820e+00,8.885180945987940010e-04
3.244939407930083689e+03,9.993219375610351562e-01,8.885180945987940010e-04
3.244941722740619298e+03,9.994255304336547852e-01,8.885180945987940010e-04
3.244944037551619658e+03,1.000324368476867676e+00,8.885180945987940010e-04
3.244946352362619109e+03,1.000118136405944824e+00,8.885180945987940010e-04
3.244948667173618560e+03,9.999773502349853516e-01,8.885180945987940010e-04
3.244950981984153259e+03,9.999755024909973145e-01,8.885180945987940010e-04
3.244953296795154074e+03,1.000885128974914551e+00,8.885180945987940010e-04
3.244955611605689228e+03,9.992060661315917969e-01,8.885180945987940010e-04
3.244957926416689588e+03,1.000231504440307617e+00,8.885180945987940010e-04
3.244960241227224287e+03,9.983668327331542969e-01,8.885180945987940010e-04
3.244962556038223738e+03,9.990134835243225098e-01,8.885180945987940010e-04
3.244964870848759347e+03,1.000094771385192871e+00,8.885180945987940010e-04
3.244967185659758798e+03,9.989357590675354004e-01,8.885180945987940010e-04
3.244969500470293497e+03,1.000284671783447266e+00,8.885180945987940010e-04
3.244971815280828196e+03,9.990304112434387207e-01,8.885180945987940010e-04
3.244974130091827647e+03,1.000245213508605957e+00,8.885180945987940010e-04
3.244976444902363255e+03,1.001215100288391113e+00,8.885180945987940010e-04
3.244978759712898864e+03,9.989283084869384766e-01,8.885180945987940010e-04
3.244981074523899224e+03,1.000054478645324707e+00,8.885180945987940010e-04
3.244983389334432104e+03,9.992171525955200195e-01,8.885180945987940010e-04
3.244985704144966803e+03,1.000964641571044922e+00,8.885180945987940010e-04
3.244988018955501957e+03,1.001278162002563477e+00,8.885180945987940010e-04
3.244990333766036201e+03,1.000275254249572754e+00,8.885180945987940010e-04
3.244992648576570900e+03,9.996235966682434082e-01,8.885180945987940010e-04
3.244994963387106509e+03,1.000131011009216309e+00,8.885180945987940010e-04
3.244997278197641208e+03,9.999958872795104980e-01,8.885180945987940010e-04
3.244999593008174998e+03,1.000066161155700684e+00,8.885180945987940010e-04
3.245001907818710606e+03,9.994455575942993164e-01,8.885180945987940010e-04
3.245004222629245305e+03,9.998124837875366211e-01,8.885180945987940010e-04
3.245006537439778185e+03,9.996280670166015625e-01,8.885180945987940010e-04
3.245008852250312884e+03,1.001137137413024902e+00,8.885180945987940010e-04
3.245011167060848493e+03,1.000444889068603516e+00,8.885180945987940010e-04
3.245013481871383192e+03,1.000013232231140137e+00,8.885180945987940010e-04
3.245015796681917891e+03,1.000415682792663574e+00,8.885180945987940010e-04
3.245018111491986474e+03,9.996956586837768555e-01,8.885180945987940010e-04
3.245020426302520718e+03,1.000761508941650391e+00,8.885180945987940010e-04
3.245022741113056327e+03,1.001630544662475586e+00,8.885180945987940010e-04
3.245025055923590116e+03,9.997149705886840820e-01,8.885180945987940010e-04
3.245027370733659154e+03,1.001223683357238770e+00,8.885180945987940010e-04
3.245029685544193853e+03,1.001151204109191895e+00,8.885180945987940010e-04
3.245032000354262891e+03,9.998050332069396973e-01,8.885180945987940010e-04
3.245034315164798045e+03,1.001119732856750488e+00,8.885180945987940010e-04
3.245036629975333199e+03,1.000978231430053711e+00,8.885180945987940010e-04
3.245038944785402236e+03,9.997086524963378906e-01,8.885180945987940010e-04
3.245041259595935117e+03,9.999657273292541504e-01,8.885180945987940010e-04
3.245043574406004154e+03,9.983325600624084473e-01,8.885180945987940010e-04
3.245045889216538853e+03,1.001516819000244141e+00,8.885180945987940010e-04
3.245048204026608801e+03,9.993250370025634766e-01,8.885180945987940010e-04
3.245050518836677838e+03,9.994730949401855469e-01,8.885180945987940010e-04
3.245052833647212537e+03,9.992617964744567871e-01,8.885180945987940010e-04
3.245055148457280666e+03,1.000759363174438477e+00,8.885180945987940010e-04
3.245057463267349704e+03,9.998708367347717285e-01,8.885180945987940010e-04
3.245059778077885312e+03,9.999911785125732422e-01,8.885180945987940010e-04
3.245062092887953440e+03,9.997917413711547852e-01,8.885180945987940010e-04
3.245064407698021569e+03,1.000677943229675293e+00,8.885180945987940010e-04
3.245066722508091061e+03,9.999186992645263672e-01,8.885180945987940010e-04
3.245069037318161008e+03,9.992392659187316895e-01,8.885180945987940010e-04
3.245071352128230501e+03,1.001204371452331543e+00,8.885180945987940010e-04
3.245073666938298629e+03,9.997949600219726562e-01,8.885180945987940010e-04
3.245075981748833328e+03,9.983989596366882324e-01,8.885180945987940010e-04
3.245078296558901457e+03,1.000129103660583496e+00,8.885180945987940010e-04
3.245080611368970949e+03,9.996845722198486328e-01,8.885180945987940010e-04
3.245082926179040442e+03,1.001150846481323242e+00,8.885180945987940010e-04
3.245085240989109025e+03,9.993505477905273438e-01,8.885180945987940010e-04
3.245087555798712856e+03,9.991914033889770508e-01,8.885180945987940010e-04
3.245089870608780984e+03,1.000556468963623047e+00,8.885180945987940010e-04
3.245092185418850022e+03,1.000156283378601074e+00,8.885180945987940010e-04
3.245094500228919060e+03,9.995099902153015137e-01,8.885180945987940010e-04
3.245096815038987188e+03,9.995995163917541504e-01,8.885180945987940010e-04
3.245099129849056226e+03,9.989083409309387207e-01,8.885180945987940010e-04
3.245101444658660057e+03,1.000743627548217773e+00,8.885180945987940010e-04
3.245103759468730004e+03,1.000115871429443359e+00,8.885180945987940010e-04
3.245106074278799497e+03,1.001203894615173340e+00,8.885180945987940010e-04
3.245108389088401964e+03,9.996620416641235352e-01,8.885180945987940010e-04
3.245110703898470092e+03,1.002602458000183105e+00,8.885180945987940010e-04
3.245113018708539130e+03,1.000659346580505371e+00,8.885180945987940010e-04
3.245115333518143416e+03,1.000112533569335938e+00,8.885180945987940010e-04
3.245117648328211999e+03,9.997971057891845703e-01,8.885180945987940010e-04
3.245119963137814466e+03,9.999414086341857910e-01,8.885180945987940010e-04
3.245122277947883958e+03,1.000944852828979492e+00,8.885180945987940010e-04
3.245124592757488244e+03,9.996805191040039062e-01,8.885180945987940010e-04
3.245126907567558192e+03,9.991703629493713379e-01,8.885180945987940010e-04
3.245129222377159749e+03,1.000517010688781738e+00,8.885180945987940010e-04
3.245131537187228787e+03,1.000986337661743164e+00,8.885180945987940010e-04
3.245133851996832163e+03,9.996100664138793945e-01,8.885180945987940010e-04
3.245136166806435085e+03,1.000453829765319824e+00,8.885180945987940010e-04
3.245138481616504578e+03,9.997310042381286621e-01,8.885180945987940010e-04
3.245140796426107954e+03,1.000129938125610352e+00,8.885180945987940010e-04
3.245143111235712240e+03,9.992492794990539551e-01,8.885180945987940010e-04
3.245145426045313798e+03,1.000547885894775391e+00,8.885180945987940010e-04
3.245147740855382835e+03,9.993247985839843750e-01,8.885180945987940010e-04
3.245150055664986212e+03,9.988758563995361328e-01,8.885180945987940010e-04
3.245152370474589588e+03,1.000750780105590820e+00,8.885180945987940010e-04
3.245154685284192510e+03,1.001001954078674316e+00,8.885180945987940010e-04
3.245157000093796341e+03,9.998111128807067871e-01,8.885180945987940010e-04
3.245159314903400173e+03,1.000414967536926270e+00,8.885180945987940010e-04
3.245161629713004004e+03,9.991836547851562500e-01,8.885180945987940010e-04
3.245163944522607380e+03,1.000354647636413574e+00,8.885180945987940010e-04
3.245166259332209847e+03,1.000699639320373535e+00,8.885180945987940010e-04
3.245168574141813224e+03,1.002075552940368652e+00,8.885180945987940010e-04
3.245170888951415691e+03,1.000642538070678711e+00,8.885180945987940010e-04
3.245173203761019522e+03,9.995073080062866211e-01,8.885180945987940010e-04
3.245175518570623353e+03,9.997987151145935059e-01,8.885180945987940010e-04
3.245177833380225820e+03,9.989867210388183594e-01,8.885180945987940010e-04
3.245180148189364445e+03,1.000065207481384277e+00,8.885180945987940010e-04
3.245182462998967821e+03,9.992045760154724121e-01,8.885180945987940010e-04
3.245184777808571198e+03,9.980127215385437012e-01,8.885180945987940010e-04
3.245187092618173665e+03,9.994000792503356934e-01,8.885180945987940010e-04
3.245189407427311380e+03,9.983610510826110840e-01,8.885180945987940010e-04
3.245191722236913847e+03,9.987536072731018066e-01,8.885180945987940010e-04
3.245194037046517224e+03,1.000153541564941406e+00,8.885180945987940010e-04
3.245196351855655848e+03,9.998837709426879883e-01,8.885180945987940010e-04
3.245198666665259225e+03,9.997786879539489746e-01,8.885180945987940010e-04
3.245200981474862601e+03,9.995490908622741699e-01,8.885180945987940010e-04
3.245203296284000317e+03,9.999270439147949219e-01,8.885180945987940010e-04
3.245205611093602784e+03,9.988748431205749512e-01,8.885180945987940010e-04
3.245207925902741408e+03,1.000749945640563965e+00,8.885180945987940010e-04
3.245210240712343875e+03,1.000524520874023438e+00,8.885180945987940010e-04
3.245212555521481590e+03,9.997286200523376465e-01,8.885180945987940010e-04
3.245214870330620215e+03,1.000296831130981445e+00,8.885180945987940010e-04
3.245217185140224501e+03,1.000940442085266113e+00,8.885180945987940010e-04
3.245219499949362216e+03,9.994461536407470703e-01,8.885180945987940010e-04
3.245221814758498112e+03,1.000279068946838379e+00,8.885180945987940010e-04
3.245224129568101489e+03,1.001468300819396973e+00,8.885180945987940010e-04
3.245226444377239204e+03,9.990085959434509277e-01,8.885180945987940010e-04
3.245228759186376919e+03,1.000100493431091309e+00,8.885180945987940010e-04
3.245231073995514635e+03,1.000455260276794434e+00,8.885180945987940010e-04
3.245233388805118011e+03,1.000041007995605469e+00,8.885180945987940010e-04
3.245235703614255726e+03,1.000318050384521484e+00,8.885180945987940010e-04
3.245238018423394351e+03,1.000244140625000000e+00,8.885180945987940010e-04
3.245240333232531157e+03,1.000345587730407715e+00,8.885180945987940010e-04
3.245242648041668872e+03,1.001927256584167480e+00,8.885180945987940010e-04
3.245244962850805678e+03,9.998608231544494629e-01,8.885180945987940010e-04
3.245247277659943393e+03,1.000385642051696777e+00,8.885180945987940010e-04
3.245249592469081108e+03,1.000094294548034668e+00,8.885180945987940010e-04
3.245251907278219733e+03,1.000675678253173828e+00,8.885180945987940010e-04
3.245254222087358357e+03,9.996576309204101562e-01,8.885180945987940010e-04
3.245256536896495163e+03,9.993901252746582031e-01,8.885180945987940010e-04
3.245258851705631514e+03,9.999280571937561035e-01,8.885180945987940010e-04
3.245261166514769684e+03,1.000779509544372559e+00,8.885180945987940010e-04
3.245263481323908309e+03,9.996600747108459473e-01,8.885180945987940010e-04
3.245265796133044205e+03,9.988484978675842285e-01,8.885180945987940010e-04
3.245268110941717168e+03,1.000318884849548340e+00,8.885180945987940010e-04
3.245270425750853974e+03,9.988248348236083984e-01,8.885180945987940010e-04
3.245272740559993053e+03,9.996457695960998535e-01,8.885180945987940010e-04
3.245275055369131223e+03,9.990715980529785156e-01,8.885180945987940010e-04
3.245277370177802368e+03,9.998843669891357422e-01,8.885180945987940010e-04
3.245279684986939174e+03,1.000728368759155273e+00,8.885180945987940010e-04
3.245281999796076889e+03,1.000887155532836914e+00,8.885180945987940010e-04
3.245284314604748943e+03,1.000121712684631348e+00,8.885180945987940010e-04
3.245286629413886658e+03,1.001091241836547852e+00,8.885180945987940010e-04
3.245288944222558712e+03,1.000011920928955078e+00,8.885180945987940010e-04
3.245291259031697336e+03,1.000237464904785156e+00,8.885180945987940010e-04
3.245293573840368481e+03,9.999421834945678711e-01,8.885180945987940010e-04
3.245295888649506196e+03,1.000273466110229492e+00,8.885180945987940010e-04
3.245298203458179159e+03,9.994596838951110840e-01,8.885180945987940010e-04
3.245300518267315510e+03,1.001798510551452637e+00,8.885180945987940010e-04
3.245302833075987110e+03,9.994300603866577148e-01,8.885180945987940010e-04
3.245305147885124825e+03,1.000715851783752441e+00,8.885180945987940010e-04
3.245307462693797788e+03,9.985944628715515137e-01,8.885180945987940010e-04
3.245309777502469842e+03,9.996508955955505371e-01,8.885180945987940010e-04
3.245312092311607557e+03,1.001472949981689453e+00,8.885180945987940010e-04
3.245314407120278702e+03,1.000559568405151367e+00,8.885180945987940010e-04
3.245316721928950756e+03,9.996638298034667969e-01,8.885180945987940010e-04
3.245319036737623719e+03,1.000354766845703125e+00,8.885180945987940010e-04
3.245321351546294864e+03,9.987432956695556641e-01,8.885180945987940010e-04
3.245323666355432579e+03,9.998061656951904297e-01,8.885180945987940010e-04
3.245325981164104633e+03,9.990287423133850098e-01,8.885180945987940010e-04
3.245328295972776687e+03,1.000433802604675293e+00,8.885180945987940010e-04
3.245330610781449650e+03,9.994570612907409668e-01,8.885180945987940010e-04
3.245332925590120794e+03,1.000596284866333008e+00,8.885180945987940010e-04
3.245335240398792848e+03,9.986883401870727539e-01,8.885180945987940010e-04
3.245337555207463993e+03,1.001487851142883301e+00,8.885180945987940010e-04
3.245339870016136047e+03,9.994157552719116211e-01,8.885180945987940010e-04
3.245342184824808101e+03,9.997963309288024902e-01,8.885180945987940010e-04
3.245344499633480154e+03,9.994900226593017578e-01,8.885180945987940010e-04
3.245346814442152208e+03,1.000997662544250488e+00,8.885180945987940010e-04
3.245349129250825172e+03,9.985847473144531250e-01,8.885180945987940010e-04
3.245351444059497226e+03,1.000313878059387207e+00,8.885180945987940010e-04
3.245353758868169280e+03,1.000853419303894043e+00,8.885180945987940010e-04
3.245356073676841334e+03,9.999397397041320801e-01,8.885180945987940010e-04
3.245358388485046817e+03,9.999650716781616211e-01,8.885180945987940010e-04
3.245360703293717961e+03,1.000262856483459473e+00,8.885180945987940010e-04
3.245363018102390470e+03,9.995790123939514160e-01,8.885180945987940010e-04
3.245365332911063888e+03,9.999193549156188965e-01,8.885180945987940010e-04
3.245367647719270281e+03,1.000115036964416504e+00,8.885180945987940010e-04
3.245369962527941425e+03,1.000296235084533691e+00,8.885180945987940010e-04
3.245372277336612569e+03,9.994472861289978027e-01,8.885180945987940010e-04
3.245374592144818962e+03,1.000379920005798340e+00,8.885180945987940010e-04
3.245376906953491471e+03,9.990083575248718262e-01,8.885180945987940010e-04
3.245379221761698318e+03,1.000029206275939941e+00,8.885180945987940010e-04
3.245381536570369917e+03,9.998728632926940918e-01,8.885180945987940010e-04
3.245383851379043335e+03,1.001219272613525391e+00,8.885180945987940010e-04
3.245386166187248818e+03,9.992435574531555176e-01,8.885180945987940010e-04
3.245388480995920872e+03,1.001378536224365234e+00,8.885180945987940010e-04
3.245390795804127265e+03,9.986703395843505859e-01,8.885180945987940010e-04
3.245393110612332748e+03,9.998595118522644043e-01,8.885180945987940010e-04
3.245395425421004802e+03,1.001839041709899902e+00,8.885180945987940010e-04
3.245397740229211195e+03,1.000733852386474609e+00,8.885180945987940010e-04
3.245400055037883249e+03,9.993374347686767578e-01,8.885180945987940010e-04
3.245402369846089641e+03,9.997735619544982910e-01,8.885180945987940010e-04
3.245404684654295124e+03,9.998564124107360840e-01,8.885180945987940010e-04
3.245406999462968088e+03,1.000027179718017578e+00,8.885180945987940010e-04
3.245409314271175390e+03,9.997314214706420898e-01,8.885180945987940010e-04
3.245411629079380873e+03,9.989031553268432617e-01,8.885180945987940010e-04
3.245413943887587266e+03,9.991208910942077637e-01,8.885180945987940010e-04
3.245416258696258410e+03,1.000733017921447754e+00,8.885180945987940010e-04
3.245418573504464803e+03,9.981142878532409668e-01,8.885180945987940010e-04
3.245420888312672105e+03,1.000682353973388672e+00,8.885180945987940010e-04
3.245423203120878497e+03,9.989706873893737793e-01,8.885180945987940010e-04
3.245425517929083981e+03,9.988760352134704590e-01,8.885180945987940010e-04
3.245427832737290373e+03,1.000005483627319336e+00,8.885180945987940010e-04
3.245430147545496766e+03,9.993251562118530273e-01,8.885180945987940010e-04
3.245432462353703158e+03,1.001127839088439941e+00,8.885180945987940010e-04
3.245434777161908642e+03,1.001832604408264160e+00,8.885180945987940010e-04
3.245437091970115034e+03,9.995753169059753418e-01,8.885180945987940010e-04
3.245439406778322336e+03,1.000608205795288086e+00,8.885180945987940010e-04
3.245441721586528729e+03,1.000643491744995117e+00,8.885180945987940010e-04
3.245444036394735122e+03,1.000850439071655273e+00,8.885180945987940010e-04
3.245446351202941514e+03,9.991876482963562012e-01,8.885180945987940010e-04
3.245448666011146997e+03,1.000751614570617676e+00,8.885180945987940010e-04
3.245450980819354299e+03,1.001137852668762207e+00,8.885180945987940010e-04
3.245453295627094121e+03,1.002277493476867676e+00,8.885180945987940010e-04
3.245455610435300969e+03,9.997113347053527832e-01,8.885180945987940010e-04
3.245457925243507816e+03,1.001132607460021973e+00,8.885180945987940010e-04
3.245460240051714209e+03,1.001534581184387207e+00,8.885180945987940010e-04
3.245462554859454031e+03,9.996712207794189453e-01,8.885180945987940010e-04
3.245464869667661333e+03,1.001713991165161133e+00,8.885180945987940010e-04
3.245467184475866816e+03,9.999649524688720703e-01,8.885180945987940010e-04
3.245469499284073208e+03,9.998219013214111328e-01,8.885180945987940010e-04
3.245471814091812121e+03,1.000683426856994629e+00,8.885180945987940010e-04
3.245474128900020332e+03,9.994151592254638672e-01,8.885180945987940010e-04
3.245476443707761518e+03,1.001515030860900879e+00,8.885180945987940010e-04
3.245478758515968366e+03,1.001406669616699219e+00,8.885180945987940010e-04
3.245481073324173849e+03,1.000703215599060059e+00,8.885180945987940010e-04
3.245483388131913671e+03,1.000332713127136230e+00,8.885180945987940010e-04
3.245485702940120063e+03,1.000032067298889160e+00,8.885180945987940010e-04
3.245488017747860795e+03,1.001057624816894531e+00,8.885180945987940010e-04
3.245490332556067187e+03,1.000701904296875000e+00,8.885180945987940010e-04
3.245492647363807919e+03,1.000210762023925781e+00,8.885180945987940010e-04
3.245494962171548650e+03,1.000746488571166992e+00,8.885180945987940010e-04
3.245497276979755043e+03,1.000710487365722656e+00,8.885180945987940010e-04
3.245499591787496684e+03,1.000566005706787109e+00,8.885180945987940010e-04
3.245501906595702167e+03,9.999094605445861816e-01,8.885180945987940010e-04
3.245504221403441989e+03,1.001253366470336914e+00,8.885180945987940010e-04
3.245506536211182720e+03,1.000687599182128906e+00,8.885180945987940010e-04
3.245508851019389112e+03,1.000630021095275879e+00,8.885180945987940010e-04
3.245511165827130753e+03,9.993295669555664062e-01,8.885180945987940010e-04
3.245513480634872394e+03,9.998269677162170410e-01,8.885180945987940010e-04
3.245515795442612216e+03,1.001262664794921875e+00,8.885180945987940010e-04
3.245518110250819063e+03,1.000507593154907227e+00,8.885180945987940010e-04
3.245520425058560249e+03,9.999084472656250000e-01,8.885180945987940010e-04
3.245522739866299162e+03,9.983026981353759766e-01,8.885180945987940010e-04
3.245525054674039893e+03,9.999141693115234375e-01,8.885180945987940010e-04
3.245527369481779715e+03,9.992198348045349121e-01,8.885180945987940010e-04
3.245529684289521356e+03,9.993601441383361816e-01,8.885180945987940010e-04
3.245531999097262087e+03,1.000577807426452637e+00,8.885180945987940010e-04
3.245534313905003728e+03,1.000354647636413574e+00,8.885180945987940010e-04
3.245536628713209211e+03,1.000364184379577637e+00,8.885180945987940010e-04
3.245538943520949033e+03,1.000062704086303711e+00,8.885180945987940010e-04
3.245541258328689764e+03,9.993919134140014648e-01,8.885180945987940010e-04
3.245543573136431405e+03,9.999431371688842773e-01,8.885180945987940010e-04
3.245545887944171227e+03,1.000697255134582520e+00,8.885180945987940010e-04
3.245548202751446297e+03,1.000917911529541016e+00,8.885180945987940010e-04
3.245550517559187028e+03,1.000916242599487305e+00,8.885180945987940010e-04
3.245552832366928669e+03,9.985873699188232422e-01,8.885180945987940010e-04
3.245555147174670310e+03,9.983623027801513672e-01,8.885180945987940010e-04
3.245557461982409222e+03,9.998297095298767090e-01,8.885180945987940010e-04
3.245559776790149499e+03,1.000566959381103516e+00,8.885180945987940010e-04
3.245562091597889776e+03,1.000642657279968262e+00,8.885180945987940010e-04
3.245564406405164846e+03,9.995583295822143555e-01,8.885180945987940010e-04
3.245566721212906486e+03,1.001656413078308105e+00,8.885180945987940010e-04
3.245569036020647218e+03,1.000276207923889160e+00,8.885180945987940010e-04
3.245571350828387949e+03,1.001608490943908691e+00,8.885180945987940010e-04
3.245573665635663019e+03,1.000334501266479492e+00,8.885180945987940010e-04
3.245575980443403751e+03,1.000458478927612305e+00,8.885180945987940010e-04
3.245578295251144482e+03,1.001062154769897461e+00,8.885180945987940010e-04
3.245580610058885213e+03,9.987072944641113281e-01,8.885180945987940010e-04
3.245582924866159374e+03,1.000248789787292480e+00,8.885180945987940010e-04
3.245585239673900105e+03,9.992859959602355957e-01,8.885180945987940010e-04
3.245587554481176085e+03,1.002587437629699707e+00,8.885180945987940010e-04
3.245589869288916816e+03,1.000627279281616211e+00,8.885180945987940010e-04
3.245592184096657547e+03,9.986145496368408203e-01,8.885180945987940010e-04
3.245594498903931708e+03,1.001126885414123535e+00,8.885180945987940010e-04
3.245596813711673349e+03,9.994253516197204590e-01,8.885180945987940010e-04
3.245599128518948419e+03,1.000578284263610840e+00,8.885180945987940010e-04
3.245601443326688241e+03,1.000483393669128418e+00,8.885180945987940010e-04
3.245603758133963311e+03,1.000509858131408691e+00,8.885180945987940010e-04
3.245606072941703133e+03,1.000007867813110352e+00,8.885180945987940010e-04
3.245608387748979112e+03,1.000902295112609863e+00,8.885180945987940010e-04
3.245610702556254182e+03,1.000644922256469727e+00,8.885180945987940010e-04
3.245613017363994913e+03,1.000852227210998535e+00,8.885180945987940010e-04
3.245615332171269074e+03,1.000108480453491211e+00,8.885180945987940010e-04
3.245617646979009805e+03,1.000202178955078125e+00,8.885180945987940010e-04
3.245619961786284875e+03,1.000803351402282715e+00,8.885180945987940010e-04
3.245622276593559945e+03,9.996764659881591797e-01,8.885180945987940010e-04
3.245624591400835016e+03,9.988824129104614258e-01,8.885180945987940010e-04
3.245626906208576656e+03,1.002468824386596680e+00,8.885180945987940010e-04
3.245629221015851726e+03,9.995123744010925293e-01,8.885180945987940010e-04
3.245631535823126796e+03,9.983698725700378418e-01,8.885180945987940010e-04
3.245633850630866618e+03,9.988071322441101074e-01,8.885180945987940010e-04
3.245636165438141688e+03,9.984637498855590820e-01,8.885180945987940010e-04
3.245638480245415849e+03,1.000078678131103516e+00,8.885180945987940010e-04
3.245640795052690919e+03,9.982656836509704590e-01,8.885180945987940010e-04
3.245643109859966899e+03,9.992672204971313477e-01,8.885180945987940010e-04
3.245645424667242878e+03,9.996759295463562012e-01,8.885180945987940010e-04
3.245647739474982700e+03,9.998704195022583008e-01,8.885180945987940010e-04
3.245650054282256860e+03,9.998070001602172852e-01,8.885180945987940010e-04
3.245652369089531931e+03,9.981802701950073242e-01,8.885180945987940010e-04
3.245654683896807910e+03,1.000205039978027344e+00,8.885180945987940010e-04
3.245656998704082071e+03,9.993974566459655762e-01,8.885180945987940010e-04
3.245659313511357141e+03,1.000856518745422363e+00,8.885180945987940010e-04
3.245661628318632211e+03,9.997104406356811523e-01,8.885180945987940010e-04
3.245663943125908190e+03,1.001270651817321777e+00,8.885180945987940010e-04
3.245666257933184170e+03,1.001643776893615723e+00,8.885180945987940010e-04
3.245668572740458330e+03,9.998680353164672852e-01,8.885180945987940010e-04
3.245670887547732491e+03,9.998239278793334961e-01,8.885180945987940010e-04
3.245673202355006651e+03,1.000099897384643555e+00,8.885180945987940010e-04
3.245675517162281722e+03,1.000717639923095703e+00,8.885180945987940010e-04
3.245677831969557701e+03,1.000120043754577637e+00,8.885180945987940010e-04
3.245680146776367110e+03,1.000347018241882324e+00,8.885180945987940010e-04
3.245682461583642180e+03,9.995766878128051758e-01,8.885180945987940010e-04
3.245684776390917250e+03,9.994343519210815430e-01,8.885180945987940010e-04
3.245687091198193230e+03,1.001950502395629883e+00,8.885180945987940010e-04
3.245689406005467390e+03,9.982793331146240234e-01,8.885180945987940010e-04
3.245691720812741551e+03,1.000867962837219238e+00,8.885180945987940010e-04
3.245694035619550505e+03,9.994905591011047363e-01,8.885180945987940010e-04
3.245696350426826029e+03,9.995380640029907227e-01,8.885180945987940010e-04
3.245698665234102009e+03,1.001286745071411133e+00,8.885180945987940010e-04
3.245700980041377079e+03,1.000657200813293457e+00,8.885180945987940010e-04
3.245703294848652149e+03,9.999769330024719238e-01,8.885180945987940010e-04
3.245705609655460648e+03,9.995017647743225098e-01,8.885180945987940010e-04
3.245707924462735718e+03,1.000228166580200195e+00,8.885180945987940010e-04
3.245710239270010788e+03,9.990814924240112305e-01,8.885180945987940010e-04
3.245712554076820197e+03,1.000900983810424805e+00,8.885180945987940010e-04
3.245714868884095267e+03,1.000322818756103516e+00,8.885180945987940010e-04
3.245717183691370337e+03,1.000069260597229004e+00,8.885180945987940010e-04
3.245719498498179746e+03,9.989180564880371094e-01,8.885180945987940010e-04
3.245721813305454816e+03,1.000315308570861816e+00,8.885180945987940010e-04
3.245724128112264225e+03,9.982436299324035645e-01,8.885180945987940010e-04
3.245726442919539295e+03,9.987489581108093262e-01,8.885180945987940010e-04
3.245728757726813456e+03,9.988058805465698242e-01,8.885180945987940010e-04
3.245731072533622864e+03,1.001057863235473633e+00,8.885180945987940010e-04
3.245733387340897934e+03,9.993810057640075684e-01,8.885180945987940010e-04
3.245735702147708253e+03,9.994676709175109863e-01,8.885180945987940010e-04
3.245738016954983323e+03,9.989328980445861816e-01,8.885180945987940010e-04
3.245740331761791822e+03,9.988680481910705566e-01,8.885180945987940010e-04
3.245742646569067801e+03,9.999715685844421387e-01,8.885180945987940010e-04
3.245744961375877210e+03,9.993047118186950684e-01,8.885180945987940010e-04
3.245747276183151371e+03,9.997741580009460449e-01,8.885180945987940010e-04
3.245749590989959870e+03,1.000303149223327637e+00,8.885180945987940010e-04
3.245751905796769279e+03,9.993635416030883789e-01,8.885180945987940010e-04
3.245754220604045258e+03,1.001326799392700195e+00,8.885180945987940010e-04
3.245756535410854667e+03,9.994176626205444336e-01,8.885180945987940010e-04
3.245758850218129737e+03,9.993432760238647461e-01,8.885180945987940010e-04
3.245761165024939146e+03,9.993551969528198242e-01,8.885180945987940010e-04
3.245763479831747645e+03,9.998990297317504883e-01,8.885180945987940010e-04
3.245765794639023625e+03,1.000512123107910156e+00,8.885180945987940010e-04
3.245768109445832124e+03,9.985054731369018555e-01,8.885180945987940010e-04
3.245770424252641533e+03,1.000097036361694336e+00,8.885180945987940010e-04
3.245772739059916603e+03,9.986788630485534668e-01,8.885180945987940010e-04
3.245775053866726012e+03,9.989573359489440918e-01,8.885180945987940010e-04
3.245777368673536330e+03,9.987846612930297852e-01,8.885180945987940010e-04
3.245779683480811400e+03,9.984515309333801270e-01,8.885180945987940010e-04
3.245781998287619899e+03,9.994893074035644531e-01,8.885180945987940010e-04
3.245784313094429308e+03,9.993145465850830078e-01,8.885180945987940010e-04
3.245786627901238717e+03,1.000102281570434570e+00,8.885180945987940010e-04
3.245788942708512877e+03,9.995847940444946289e-01,8.885180945987940010e-04
3.245791257515322286e+03,1.000707864761352539e+00,8.885180945987940010e-04
3.245793572322132604e+03,1.001253247261047363e+00,8.885180945987940010e-04
3.245795887128942013e+03,1.000300884246826172e+00,8.885180945987940010e-04
3.245798201935752331e+03,9.981224536895751953e-01,8.885180945987940010e-04
3.245800516743026492e+03,9.991329312324523926e-01,8.885180945987940010e-04
3.245802831549834991e+03,1.001240491867065430e+00,8.885180945987940010e-04
3.245805146356644400e+03,9.991809725761413574e-01,8.885180945987940010e-04
3.245807461163453809e+03,1.000251770019531250e+00,8.885180945987940010e-04
3.245809775970263217e+03,1.001618742942810059e+00,8.885180945987940010e-04
3.245812090777073536e+03,1.000147581100463867e+00,8.885180945987940010e-04
3.245814405583882035e+03,9.996346831321716309e-01,8.885180945987940010e-04
3.245816720390691444e+03,9.996768832206726074e-01,8.885180945987940010e-04
3.245819035197500853e+03,9.989223480224609375e-01,8.885180945987940010e-04
3.245821350004775923e+03,9.996961951255798340e-01,8.885180945987940010e-04
